id,cuisine
27036,mexican
8341,mexican
30384,mexican
32883,mexican
29047,mexican
31964,mexican
7011,mexican
46301,mexican
3495,mexican
11949,mexican
975,southern_us
15529,mexican
15372,mexican
5176,italian
13631,indian
42028,mexican
4936,mexican
26471,mexican
43833,mexican
47933,mexican
38373,mexican
5780,mexican
46303,mexican
27308,mexican
10340,mexican
48900,mexican
876,mexican
10446,mexican
15082,mexican
31706,mexican
24885,mexican
34944,mexican
7917,mexican
5923,indian
44272,mexican
41074,mexican
381,italian
16053,mexican
37470,mexican
23027,mexican
42078,mexican
13183,mexican
14828,mexican
15394,mexican
46300,mexican
38963,mexican
679,italian
34558,mexican
31528,mexican
45629,mexican
5034,mexican
35031,mexican
13237,mexican
42339,mexican
3911,mexican
20409,mexican
24741,mexican
18381,mexican
7572,mexican
24226,mexican
19945,mexican
31809,mexican
17903,mexican
48664,mexican
14122,mexican
3175,mexican
3403,mexican
11062,mexican
16629,mexican
11349,mexican
14353,mexican
25633,mexican
11424,mexican
36024,mexican
7151,mexican
12777,mexican
34289,mexican
13904,mexican
40792,mexican
11649,southern_us
227,italian
10396,mexican
6559,mexican
14195,mexican
21511,mexican
431,mexican
5651,mexican
20754,mexican
24905,mexican
16731,mexican
9006,mexican
43909,mexican
28526,mexican
31141,mexican
39787,mexican
35320,mexican
25077,mexican
2902,italian
34305,mexican
6174,southern_us
24695,mexican
12211,mexican
13227,mexican
728,mexican
21635,mexican
14011,mexican
5861,mexican
9976,mexican
49218,mexican
27684,mexican
11095,mexican
47314,mexican
41901,mexican
5859,french
3947,mexican
14030,mexican
10056,russian
39408,mexican
35283,mexican
13994,mexican
36302,mexican
16113,mexican
47207,mexican
36198,mexican
21134,mexican
49070,mexican
8030,mexican
31802,mexican
36511,mexican
7785,mexican
38965,mexican
31453,mexican
43100,mexican
32307,mexican
45405,mexican
28532,mexican
16092,mexican
29029,mexican
5596,mexican
11369,mexican
37436,mexican
2421,mexican
22070,mexican
10600,mexican
11150,mexican
29257,mexican
38540,mexican
18998,mexican
39974,mexican
2159,mexican
19679,mexican
44146,mexican
36086,mexican
20676,mexican
39779,mexican
33522,mexican
498,italian
45937,mexican
41501,mexican
44156,mexican
5643,mexican
35874,mexican
24413,mexican
47297,mexican
10073,mexican
4798,mexican
7802,mexican
3970,french
24416,mexican
13072,mexican
29046,mexican
12898,mexican
24957,mexican
18725,mexican
46929,mexican
23140,mexican
30516,mexican
34081,mexican
12927,mexican
44088,mexican
20785,mexican
16672,mexican
5400,southern_us
30322,mexican
17272,mexican
9797,mexican
14795,mexican
7619,mexican
42124,mexican
23249,mexican
44158,mexican
17462,mexican
3580,italian
9896,mexican
29669,mexican
30625,mexican
7685,mexican
7632,mexican
28349,mexican
4510,mexican
35383,mexican
18569,mexican
11379,mexican
9434,italian
37774,mexican
33651,mexican
47017,mexican
31874,mexican
26733,mexican
20962,mexican
1467,southern_us
11173,mexican
12949,mexican
11565,mexican
29756,mexican
25577,mexican
36779,mexican
10974,mexican
42163,mexican
15337,mexican
23242,mexican
7952,mexican
27424,mexican
3816,mexican
27190,mexican
43764,mexican
17714,mexican
30022,mexican
33281,mexican
43503,mexican
27385,mexican
2396,mexican
25387,mexican
1017,mexican
18852,mexican
14861,mexican
47487,mexican
46015,mexican
12684,mexican
12588,mexican
33061,mexican
38952,mexican
20915,mexican
34732,mexican
48656,mexican
38736,mexican
20374,mexican
18664,mexican
15638,mexican
10458,mexican
47980,mexican
43084,mexican
4534,mexican
26269,mexican
23498,mexican
5053,mexican
5010,mexican
49028,mexican
36714,mexican
21490,mexican
8448,mexican
49408,mexican
28982,mexican
20207,mexican
37751,mexican
42412,mexican
47466,mexican
40672,mexican
47821,mexican
42090,mexican
10019,mexican
45793,mexican
32933,mexican
48283,mexican
19798,mexican
41233,mexican
37147,mexican
26516,mexican
4305,mexican
30883,mexican
31677,mexican
25378,mexican
40122,mexican
20889,mexican
10994,mexican
29311,mexican
46431,mexican
17648,mexican
32111,mexican
15728,mexican
16960,mexican
23535,mexican
29667,mexican
31729,mexican
41910,mexican
13996,mexican
21089,mexican
32705,mexican
42847,mexican
26201,mexican
26813,mexican
32471,mexican
44990,mexican
17237,mexican
39403,mexican
15652,mexican
14568,mexican
44779,mexican
37888,mexican
9529,mexican
20700,mexican
17741,mexican
17475,mexican
12581,mexican
5996,cajun_creole
29042,mexican
987,french
39819,mexican
31679,mexican
1150,mexican
39167,mexican
43037,mexican
20071,mexican
43815,mexican
31649,mexican
12218,mexican
32836,mexican
18175,mexican
48197,mexican
31474,mexican
46428,mexican
25246,mexican
2991,mexican
38216,mexican
14978,mexican
31085,mexican
34515,mexican
6026,mexican
19132,mexican
48775,mexican
29309,mexican
4033,mexican
36462,mexican
13235,mexican
17863,mexican
25694,mexican
24204,mexican
14541,mexican
13993,mexican
8996,mexican
9943,mexican
22707,mexican
35292,mexican
46886,mexican
11566,mexican
8272,italian
30552,mexican
21033,mexican
42971,mexican
42275,mexican
44059,mexican
44159,mexican
48500,mexican
14617,mexican
7867,mexican
13913,mexican
40684,mexican
49174,mexican
34772,mexican
16738,mexican
11353,mexican
17429,mexican
6213,mexican
26682,mexican
42067,mexican
45944,mexican
43318,mexican
32084,mexican
23806,mexican
2721,southern_us
6479,mexican
48519,mexican
12560,mexican
4171,mexican
14434,mexican
21159,mexican
44745,mexican
12965,mexican
39978,mexican
32514,mexican
1336,italian
48649,mexican
21591,mexican
32813,mexican
5818,chinese
39944,mexican
33274,mexican
13429,mexican
9739,mexican
44031,mexican
25007,mexican
29143,mexican
41309,mexican
17675,mexican
5570,mexican
12206,mexican
33553,mexican
30898,mexican
23937,mexican
11454,mexican
16091,mexican
6058,southern_us
18720,mexican
42018,mexican
3462,mexican
19617,mexican
18874,mexican
6416,mexican
15063,mexican
46292,mexican
38247,mexican
36427,mexican
47417,mexican
4768,mexican
11626,mexican
21027,mexican
22079,mexican
20527,mexican
27846,mexican
16236,mexican
46145,mexican
7761,mexican
34212,mexican
17180,mexican
4546,mexican
44474,mexican
37886,mexican
17842,mexican
27282,mexican
979,southern_us
6895,french
4150,mexican
32995,mexican
8444,chinese
13686,mexican
8918,mexican
17569,mexican
19313,mexican
23833,mexican
4623,mexican
18164,mexican
45780,mexican
17994,mexican
12268,mexican
14368,mexican
19242,mexican
21658,mexican
32160,mexican
20931,mexican
30800,mexican
33829,mexican
29674,mexican
36367,mexican
40547,mexican
39583,mexican
18638,mexican
10010,mexican
7084,italian
30421,mexican
24243,mexican
38417,mexican
5183,mexican
4522,mexican
29727,mexican
47928,mexican
11211,mexican
10117,mexican
26611,mexican
21852,mexican
41769,mexican
16342,mexican
13694,mexican
1173,thai
12257,mexican
27392,mexican
20360,mexican
16090,mexican
31245,mexican
23411,mexican
46268,mexican
45488,mexican
39708,mexican
25281,mexican
9057,mexican
24917,mexican
49532,mexican
5491,italian
33378,mexican
23340,mexican
13456,mexican
31952,mexican
39823,mexican
445,italian
28523,mexican
32201,mexican
5612,mexican
44099,mexican
7608,mexican
30971,mexican
38223,mexican
43482,mexican
36483,mexican
9875,mexican
18378,mexican
9583,mexican
13947,mexican
8681,mexican
46374,mexican
47034,mexican
45643,mexican
5551,mexican
23694,mexican
32724,mexican
48999,mexican
5952,mexican
36593,mexican
48894,mexican
27066,mexican
9343,italian
35625,mexican
22159,mexican
39883,mexican
20939,mexican
21471,mexican
2208,mexican
38731,mexican
10206,mexican
425,southern_us
11081,mexican
48333,mexican
46536,mexican
25686,mexican
41323,mexican
30523,mexican
29731,mexican
23018,mexican
43425,mexican
43325,mexican
24159,mexican
2121,mexican
15876,mexican
11191,mexican
4338,mexican
4072,southern_us
29363,mexican
29278,mexican
4276,mexican
47413,mexican
16670,mexican
31767,mexican
37741,mexican
45568,mexican
13871,mexican
15015,mexican
1536,mexican
1466,mexican
10405,mexican
15963,mexican
45075,mexican
2588,mexican
17070,mexican
14012,mexican
44422,mexican
14609,mexican
46913,mexican
5710,mexican
16086,mexican
48335,mexican
41667,mexican
20551,mexican
29812,mexican
32212,mexican
18,mexican
14823,mexican
30464,mexican
31748,mexican
8081,mexican
2484,mexican
41751,mexican
25020,mexican
6889,mexican
37348,mexican
27337,mexican
21625,mexican
43407,mexican
737,italian
42668,mexican
36758,mexican
3528,italian
40542,mexican
8277,mexican
22826,mexican
16937,mexican
8216,italian
10738,mexican
11932,mexican
21240,mexican
14296,mexican
24128,mexican
44718,mexican
40317,mexican
22385,mexican
16417,mexican
19098,mexican
36846,mexican
10401,mexican
10602,mexican
16051,mexican
25205,mexican
45464,mexican
8956,mexican
23386,mexican
7691,mexican
21774,mexican
49705,mexican
34095,mexican
40336,mexican
44728,mexican
10843,mexican
21666,mexican
44202,mexican
17673,mexican
34724,mexican
32367,mexican
14479,mexican
46203,mexican
7485,mexican
24792,mexican
37601,mexican
11749,mexican
40459,mexican
6034,indian
46184,mexican
8659,mexican
28264,mexican
40788,mexican
25901,mexican
6880,mexican
26443,mexican
27597,mexican
4679,italian
27054,mexican
33316,mexican
28346,mexican
46206,mexican
9856,mexican
36740,mexican
38157,mexican
11701,mexican
43877,mexican
21737,mexican
17489,mexican
5182,italian
47765,mexican
36916,mexican
21953,mexican
44316,mexican
37928,mexican
23423,mexican
26636,mexican
27428,mexican
29136,mexican
45677,mexican
35525,mexican
28707,mexican
4234,mexican
45606,mexican
6646,mexican
1733,chinese
31169,mexican
45279,mexican
14269,italian
26266,mexican
15973,mexican
15279,mexican
33120,mexican
26073,mexican
25767,mexican
12044,mexican
822,italian
13536,mexican
1978,mexican
3895,italian
8427,mexican
16946,french
9005,mexican
42707,mexican
17931,mexican
2110,italian
21611,mexican
48079,mexican
22441,mexican
43783,mexican
49514,mexican
26278,mexican
39096,mexican
36782,mexican
31016,mexican
41700,mexican
8046,mexican
14017,mexican
48126,mexican
48972,mexican
21200,mexican
37825,mexican
24835,mexican
38205,mexican
48460,mexican
29019,mexican
18799,mexican
23742,mexican
30089,mexican
1400,mexican
7025,mexican
19873,mexican
29374,mexican
45577,mexican
46375,mexican
28377,mexican
39019,mexican
16754,mexican
28648,mexican
32006,mexican
49138,mexican
14159,mexican
33747,mexican
49510,mexican
2118,mexican
14463,mexican
12299,mexican
16115,mexican
30854,mexican
41412,mexican
36655,mexican
31595,mexican
8225,mexican
47650,mexican
40681,mexican
43979,mexican
7934,mexican
45199,mexican
6851,mexican
4006,mexican
610,mexican
18142,mexican
34363,mexican
30475,mexican
35246,mexican
29020,mexican
27993,mexican
24921,mexican
22164,mexican
725,mexican
34349,mexican
48655,mexican
46658,mexican
28212,mexican
27714,mexican
6049,mexican
19836,mexican
33934,mexican
1338,southern_us
21498,mexican
27005,mexican
40168,mexican
4877,mexican
15415,mexican
5545,mexican
20433,mexican
11634,mexican
25492,mexican
21017,mexican
22311,mexican
17808,mexican
30869,mexican
11794,mexican
26414,mexican
1450,chinese
17605,mexican
19789,mexican
25287,mexican
526,mexican
6426,mexican
838,thai
38921,mexican
43956,mexican
16406,mexican
33285,mexican
45131,mexican
44192,mexican
36629,mexican
23975,mexican
46511,mexican
45907,mexican
22734,mexican
43589,mexican
30287,mexican
23900,mexican
11928,mexican
16529,mexican
25626,mexican
12962,mexican
19959,mexican
18195,mexican
37128,mexican
25730,mexican
40554,mexican
34484,mexican
17596,mexican
47805,mexican
8438,mexican
31594,mexican
2308,mexican
40522,mexican
42693,mexican
48848,mexican
44560,mexican
7700,southern_us
43908,mexican
3930,mexican
20940,mexican
12360,mexican
23094,mexican
20327,mexican
34630,mexican
41264,mexican
25085,mexican
48479,mexican
31715,mexican
29569,mexican
39317,mexican
15719,mexican
4162,mexican
15001,mexican
12123,mexican
42748,mexican
41905,mexican
4484,greek
30867,mexican
17319,mexican
13081,mexican
11899,mexican
13374,mexican
27495,mexican
18138,mexican
14851,mexican
16111,mexican
23947,mexican
5970,mexican
16594,mexican
5820,southern_us
28254,mexican
10280,mexican
45113,mexican
26103,mexican
14985,mexican
35731,mexican
30031,mexican
27627,mexican
43874,mexican
14497,mexican
45524,mexican
42287,mexican
5922,mexican
25698,mexican
19355,mexican
24250,mexican
11355,mexican
40719,mexican
17155,mexican
4387,mexican
21848,mexican
45934,mexican
14669,mexican
7153,mexican
19848,mexican
7324,mexican
11419,mexican
42599,mexican
30771,mexican
28371,mexican
33112,mexican
49146,mexican
40340,mexican
10502,mexican
47056,mexican
41269,mexican
3350,indian
23684,mexican
20727,mexican
23099,mexican
49125,mexican
24362,mexican
44077,mexican
22428,mexican
34271,mexican
24892,mexican
28073,mexican
37462,mexican
12,mexican
49513,mexican
43115,mexican
44461,mexican
41691,mexican
24331,mexican
34010,mexican
33379,mexican
22653,mexican
18136,mexican
47396,mexican
373,mexican
28717,mexican
41036,mexican
23119,mexican
22546,mexican
29176,mexican
36192,mexican
41978,mexican
16397,mexican
22951,mexican
35400,mexican
18095,mexican
12517,mexican
37493,mexican
3927,mexican
1147,italian
1370,italian
18935,mexican
10993,mexican
4693,mexican
10439,mexican
17130,mexican
1815,italian
871,mexican
18587,mexican
34251,mexican
12739,mexican
36588,mexican
18833,mexican
47216,mexican
9988,mexican
31994,mexican
47730,mexican
23665,mexican
36099,mexican
20308,mexican
36430,mexican
19185,mexican
12413,chinese
35605,mexican
20708,mexican
19801,mexican
32603,mexican
22243,mexican
7244,chinese
37724,mexican
22988,mexican
41278,mexican
2244,italian
5,mexican
32270,mexican
7837,mexican
28188,mexican
41484,mexican
4767,mexican
13508,mexican
6806,mexican
26307,mexican
33387,mexican
9764,mexican
4815,mexican
42662,mexican
41477,mexican
6417,mexican
22285,mexican
49476,mexican
26084,mexican
44742,mexican
19022,mexican
32578,mexican
10514,mexican
13815,mexican
19472,mexican
7373,mexican
23280,mexican
11559,chinese
12765,mexican
40511,mexican
40858,mexican
24236,mexican
16187,mexican
42423,mexican
32296,mexican
44908,mexican
2833,mexican
25142,mexican
7268,mexican
5582,mexican
25289,mexican
2838,mexican
10185,mexican
45665,mexican
38764,mexican
33129,mexican
18427,mexican
15256,mexican
6477,mexican
30986,mexican
25978,mexican
5957,mexican
40329,mexican
11071,mexican
48793,mexican
5115,mexican
40723,mexican
41245,mexican
6240,mexican
4699,mexican
13769,mexican
33336,mexican
4811,chinese
18127,mexican
42772,mexican
45102,mexican
26926,mexican
47055,mexican
15650,mexican
26966,mexican
45230,mexican
44400,mexican
26203,mexican
21311,mexican
11945,mexican
25732,mexican
39567,mexican
25575,mexican
7211,russian
13410,mexican
173,chinese
11563,mexican
38716,mexican
32625,mexican
22638,mexican
23818,mexican
8596,mexican
27471,mexican
28233,mexican
47682,mexican
20385,mexican
12567,mexican
43903,mexican
4925,mexican
7818,mexican
35051,mexican
4586,mexican
20743,mexican
16369,mexican
13883,mexican
38849,mexican
26017,mexican
24719,mexican
15767,mexican
30007,mexican
34297,mexican
30597,mexican
25578,mexican
41719,mexican
23913,mexican
11153,mexican
39196,mexican
7338,mexican
21090,mexican
25451,mexican
5482,mexican
23031,mexican
15926,mexican
28527,mexican
40828,mexican
42196,mexican
39387,mexican
28870,mexican
15503,mexican
36678,mexican
38576,mexican
16192,mexican
25622,mexican
12687,mexican
48280,mexican
47405,mexican
15140,mexican
20579,mexican
30880,mexican
39040,mexican
17487,mexican
3762,mexican
20910,mexican
19072,mexican
39412,mexican
28679,mexican
7314,mexican
34143,mexican
5594,french
24503,mexican
28432,mexican
21054,mexican
11965,mexican
30692,mexican
9901,mexican
37008,mexican
25505,mexican
10740,southern_us
21791,mexican
5539,mexican
19680,mexican
24129,mexican
8351,mexican
12701,mexican
12042,chinese
26441,mexican
21399,mexican
43615,mexican
12283,mexican
32715,mexican
24499,mexican
9035,mexican
22563,mexican
28467,mexican
41765,mexican
38064,mexican
31087,mexican
23005,mexican
25806,mexican
37930,mexican
10879,mexican
40080,mexican
11216,mexican
42099,mexican
27377,mexican
4453,mexican
9001,southern_us
27383,mexican
18472,mexican
22313,mexican
31709,mexican
38931,mexican
5261,mexican
17530,mexican
19071,mexican
42108,mexican
7099,chinese
10678,mexican
226,french
16283,mexican
42538,mexican
7991,mexican
6127,mexican
16011,mexican
5664,mexican
19882,mexican
48540,mexican
45897,mexican
46935,mexican
738,italian
25990,mexican
15397,mexican
17496,mexican
29458,mexican
31331,mexican
17562,mexican
12661,southern_us
35726,mexican
34728,mexican
32619,mexican
14510,mexican
25391,mexican
34723,mexican
28055,mexican
15498,mexican
42070,mexican
26506,mexican
35888,mexican
40255,mexican
2943,italian
48785,mexican
8979,mexican
27068,mexican
19842,mexican
28677,mexican
27565,mexican
35410,mexican
6149,mexican
45188,mexican
33341,mexican
15024,mexican
35126,mexican
19020,mexican
9491,mexican
40281,mexican
34120,mexican
6504,mexican
8285,mexican
21811,mexican
24014,mexican
5134,mexican
7360,mexican
47692,mexican
41845,mexican
34326,mexican
19249,mexican
6843,italian
15897,mexican
17032,mexican
16293,mexican
9128,mexican
40249,mexican
33418,mexican
38161,mexican
24973,mexican
30725,mexican
46619,mexican
16252,mexican
4516,mexican
3652,mexican
7704,mexican
18104,mexican
39865,mexican
22207,mexican
29362,mexican
40422,mexican
5285,mexican
36114,mexican
26586,mexican
49698,mexican
27718,mexican
36219,mexican
30609,mexican
44118,mexican
30917,mexican
37880,mexican
43301,mexican
21584,mexican
8328,mexican
46508,mexican
31063,mexican
17264,mexican
586,mexican
19414,mexican
10375,mexican
29177,mexican
949,jamaican
28118,mexican
4160,mexican
24882,mexican
13571,mexican
11532,mexican
6928,mexican
31998,mexican
22741,mexican
13915,mexican
48633,mexican
1011,mexican
17649,mexican
32786,mexican
18615,mexican
48257,mexican
11599,mexican
43063,mexican
14526,chinese
37125,mexican
8063,mexican
32934,mexican
12139,mexican
33392,mexican
8538,mexican
47527,mexican
33955,mexican
8088,mexican
33306,mexican
22004,mexican
49699,mexican
45344,mexican
8924,mexican
8965,mexican
37812,mexican
26605,mexican
1499,mexican
41392,mexican
2338,mexican
48685,mexican
39463,mexican
16150,mexican
42577,mexican
761,jamaican
43360,mexican
47783,mexican
20532,mexican
11963,mexican
41456,mexican
20446,mexican
34645,mexican
4238,italian
49502,mexican
6451,mexican
18981,mexican
35385,mexican
2459,italian
32884,mexican
4809,mexican
14992,mexican
36732,mexican
33064,mexican
16264,mexican
46857,mexican
7003,mexican
20492,mexican
25654,mexican
10849,mexican
29207,mexican
27412,mexican
47264,mexican
24155,mexican
49484,mexican
36541,mexican
49339,mexican
25840,mexican
14136,mexican
45538,mexican
31716,mexican
35893,mexican
20742,mexican
1158,southern_us
7742,mexican
14846,mexican
27770,mexican
41274,mexican
43871,mexican
24983,mexican
37305,mexican
18545,mexican
41013,mexican
15782,italian
3892,mexican
16005,mexican
38901,mexican
40350,mexican
40268,mexican
11941,mexican
32193,mexican
6438,chinese
28612,mexican
34937,mexican
18750,mexican
44983,mexican
8662,mexican
10026,mexican
784,french
28879,mexican
5707,mexican
45299,mexican
40004,mexican
7800,mexican
20166,mexican
48006,mexican
20841,mexican
23893,mexican
20164,mexican
45206,mexican
22864,mexican
46996,mexican
16927,mexican
678,italian
1317,mexican
43897,mexican
24269,mexican
11316,mexican
1902,chinese
46191,mexican
31549,mexican
22391,mexican
19490,mexican
8356,mexican
45697,mexican
47308,mexican
46898,mexican
14830,mexican
3738,mexican
33149,mexican
36390,mexican
10543,italian
22597,mexican
49045,mexican
26531,mexican
38356,mexican
31739,mexican
28912,mexican
42828,mexican
3903,mexican
44976,mexican
28573,mexican
44215,mexican
35636,mexican
10709,mexican
44787,mexican
3263,mexican
36111,mexican
38476,mexican
28105,mexican
43568,mexican
6441,mexican
45081,mexican
8666,mexican
35983,mexican
14186,mexican
10143,indian
2448,southern_us
26012,mexican
48776,mexican
39833,mexican
12533,mexican
13637,mexican
5998,mexican
28339,mexican
26881,mexican
40945,mexican
36422,mexican
40041,mexican
38541,mexican
35240,mexican
44367,mexican
18043,mexican
35014,mexican
30069,mexican
16713,mexican
12339,mexican
12234,mexican
12453,mexican
22609,mexican
44725,mexican
29732,mexican
44392,mexican
23798,mexican
24772,mexican
12345,mexican
23309,mexican
40450,mexican
28710,mexican
8336,mexican
3554,chinese
5668,southern_us
34033,mexican
20513,mexican
1130,italian
30203,mexican
46316,mexican
29023,mexican
22289,mexican
49330,mexican
32512,mexican
4554,mexican
14947,mexican
33667,mexican
49000,mexican
31457,mexican
46254,mexican
37570,mexican
5605,mexican
24507,mexican
30816,mexican
32852,mexican
13107,mexican
20463,mexican
85,mexican
27025,mexican
40983,mexican
20113,mexican
44284,mexican
16999,southern_us
35662,mexican
14382,mexican
40297,mexican
32630,mexican
7264,mexican
14867,mexican
18802,mexican
3985,mexican
35155,mexican
17760,mexican
14474,mexican
28666,mexican
38277,mexican
7931,mexican
49649,mexican
8266,mexican
29725,mexican
20460,mexican
4097,mexican
44710,mexican
6344,mexican
11194,mexican
44716,mexican
34191,mexican
39699,mexican
14929,mexican
47451,mexican
24368,mexican
884,mexican
5137,italian
38574,mexican
48792,mexican
49132,mexican
5669,mexican
37952,mexican
49298,mexican
41405,mexican
34909,mexican
10767,mexican
5721,mexican
27292,mexican
18692,mexican
27907,mexican
45127,mexican
33534,mexican
26,russian
13068,mexican
45579,mexican
28956,mexican
1201,mexican
43090,mexican
30197,mexican
27762,mexican
43057,mexican
24887,mexican
43916,mexican
544,mexican
10438,mexican
9331,mexican
649,mexican
32577,mexican
36873,mexican
48446,mexican
28909,mexican
1999,chinese
42137,mexican
48503,mexican
49033,mexican
1053,italian
5535,mexican
21864,mexican
21042,mexican
3321,mexican
16337,mexican
22885,mexican
4020,mexican
41425,mexican
2830,mexican
26570,mexican
19943,mexican
17114,mexican
6009,mexican
43791,mexican
13681,mexican
11385,mexican
21875,mexican
32449,mexican
3924,southern_us
8799,mexican
1989,italian
23288,mexican
23920,mexican
46349,mexican
44238,mexican
31337,mexican
14492,mexican
18368,mexican
13781,mexican
42371,mexican
20640,chinese
48955,mexican
46955,mexican
30032,mexican
3103,mexican
19597,mexican
23435,mexican
31446,mexican
33791,mexican
23813,mexican
14538,mexican
35181,mexican
6246,chinese
40850,mexican
32080,mexican
781,mexican
7679,mexican
44640,mexican
17645,mexican
12454,mexican
28430,mexican
6876,mexican
48868,mexican
43333,mexican
9807,mexican
27843,mexican
45089,mexican
41811,mexican
28131,mexican
23394,mexican
29599,mexican
40086,mexican
20013,mexican
18134,mexican
48291,mexican
30903,mexican
2777,mexican
3630,french
37511,mexican
26835,mexican
7201,chinese
20442,mexican
19136,mexican
40878,mexican
1177,mexican
43121,mexican
11307,mexican
37617,mexican
25583,mexican
27863,mexican
17830,mexican
18267,mexican
29923,mexican
27827,mexican
4616,mexican
9979,indian
2878,southern_us
40101,mexican
13411,mexican
9683,mexican
48733,mexican
27233,mexican
25926,mexican
22098,mexican
16095,mexican
15839,mexican
10882,french
44004,mexican
45224,mexican
40285,mexican
20598,mexican
19307,mexican
14899,mexican
36512,mexican
37453,mexican
4319,french
28718,mexican
44611,mexican
26031,mexican
36988,mexican
24182,mexican
4727,italian
25982,mexican
9544,mexican
48030,mexican
47789,mexican
16245,mexican
12440,mexican
32989,mexican
10582,mexican
23028,mexican
45653,mexican
46888,mexican
20392,mexican
13453,mexican
1300,mexican
29343,mexican
27423,mexican
46977,mexican
27479,mexican
37899,mexican
21177,mexican
45590,mexican
46775,mexican
45416,mexican
23039,mexican
26308,mexican
23306,mexican
42367,mexican
41379,mexican
16715,mexican
33712,mexican
24136,mexican
26094,mexican
2212,mexican
19672,mexican
42872,mexican
36661,mexican
26319,mexican
263,mexican
13942,mexican
43311,mexican
12743,southern_us
7519,mexican
35601,mexican
44197,mexican
8617,southern_us
6573,mexican
13377,mexican
31725,mexican
13042,mexican
2701,mexican
38137,mexican
11356,mexican
3202,southern_us
15530,mexican
18012,mexican
22683,mexican
37199,mexican
5169,mexican
43401,mexican
7246,mexican
36491,mexican
40868,mexican
8084,mexican
45914,mexican
32344,mexican
27508,mexican
27323,mexican
29576,mexican
13998,mexican
28214,mexican
2918,mexican
19918,mexican
44955,mexican
7007,chinese
32164,mexican
20929,mexican
10380,mexican
28015,mexican
24501,mexican
37257,mexican
17772,mexican
7977,mexican
24949,mexican
9467,mexican
18520,mexican
48539,mexican
11435,mexican
44041,mexican
44022,mexican
19010,mexican
18395,mexican
35008,mexican
45807,mexican
27065,mexican
460,mexican
22725,mexican
32575,mexican
10099,mexican
9431,mexican
9493,mexican
30423,mexican
11861,mexican
22632,mexican
32893,mexican
5868,mexican
3938,mexican
17724,mexican
4075,mexican
24174,mexican
34798,mexican
9407,mexican
4008,mexican
6472,mexican
43384,mexican
47289,mexican
27905,mexican
9628,mexican
41613,mexican
8128,mexican
33224,mexican
21571,mexican
41246,mexican
48240,mexican
46816,mexican
45778,mexican
13798,mexican
31606,mexican
43293,mexican
27725,mexican
7614,cajun_creole
24798,mexican
16256,mexican
10296,mexican
46895,mexican
18706,mexican
25895,mexican
42986,mexican
42194,mexican
44727,mexican
2381,mexican
7850,mexican
21066,mexican
1427,mexican
30832,mexican
44593,mexican
35604,mexican
42802,mexican
30307,mexican
8893,mexican
43086,mexican
278,southern_us
48861,mexican
9641,mexican
18801,mexican
13009,mexican
42823,mexican
3954,mexican
49035,mexican
34278,mexican
25941,mexican
38577,mexican
37973,mexican
813,italian
29444,mexican
30058,mexican
34601,mexican
42370,mexican
9228,mexican
12638,mexican
37549,mexican
19802,mexican
30931,mexican
22179,mexican
44664,mexican
42631,mexican
23407,mexican
30557,mexican
28888,mexican
326,mexican
47891,mexican
22600,mexican
24737,mexican
11278,cajun_creole
42285,mexican
18700,mexican
11577,mexican
5218,italian
13220,mexican
16992,mexican
22967,mexican
16610,mexican
46382,mexican
28228,mexican
18123,mexican
25348,mexican
48051,mexican
26379,mexican
38821,mexican
44418,mexican
22932,mexican
17089,mexican
17307,mexican
8828,mexican
21515,mexican
41525,mexican
18627,mexican
8423,mexican
17848,mexican
12762,mexican
2524,mexican
15334,mexican
3322,thai
5367,mexican
5255,mexican
9150,mexican
22599,mexican
7368,mexican
25212,mexican
29633,mexican
26841,mexican
20127,mexican
4992,mexican
35021,mexican
47863,mexican
530,mexican
1974,italian
3006,chinese
23010,mexican
21593,mexican
11204,mexican
3363,italian
33675,mexican
38682,mexican
46627,mexican
12852,mexican
37503,mexican
20805,mexican
18925,mexican
27954,mexican
20154,mexican
11714,mexican
11134,mexican
29380,mexican
19736,mexican
10476,mexican
4136,mexican
36681,mexican
35006,mexican
36876,mexican
10774,mexican
27429,mexican
9455,mexican
5774,mexican
48634,mexican
37245,mexican
17279,mexican
9366,mexican
26166,mexican
5247,southern_us
41148,mexican
19055,mexican
2229,french
27352,mexican
24718,mexican
17647,mexican
21324,mexican
4946,mexican
21404,mexican
6849,mexican
4572,mexican
48468,mexican
37152,mexican
825,italian
47537,mexican
5072,mexican
18872,mexican
37657,mexican
39345,mexican
9604,mexican
5363,mexican
12065,italian
12366,mexican
15642,mexican
20213,mexican
16381,mexican
25412,mexican
34973,mexican
13475,mexican
24334,mexican
4428,mexican
7273,mexican
35903,mexican
41592,mexican
44689,mexican
42405,mexican
6995,mexican
2577,indian
48095,mexican
6623,mexican
22733,mexican
36104,mexican
23779,mexican
46697,mexican
47965,mexican
17225,mexican
37106,mexican
12615,mexican
36033,mexican
45146,mexican
45800,mexican
30163,mexican
12660,mexican
11490,mexican
40192,mexican
21436,mexican
48613,mexican
1628,mexican
19953,mexican
44451,mexican
45922,mexican
4804,cajun_creole
1751,italian
26520,mexican
39367,mexican
23616,mexican
38862,mexican
21414,mexican
2452,mexican
27591,mexican
14224,mexican
36691,mexican
15391,indian
11104,mexican
16206,mexican
9156,mexican
16344,mexican
33295,mexican
47513,mexican
5352,mexican
28741,mexican
6847,mexican
36463,mexican
14838,mexican
